order_id,brand,product_name,ram,upc,original_price,discount_percent,final_price,rating,reviews_count,quantity_sold,city,order_date,purchase_link
100774,Apple,iPhone 14,6 GB,MOBTMMYZKNQ,69999,1,69299,3.9,3003,1,Bangalore,2024-11-07,https://www.flipkart.com/search?q=iPhone+14
100775,Apple,iPhone 12 Mini,6 GB,MOBWI9Y74UX,45999,20,36799,4.5,805,3,Pune,2023-12-03,https://www.flipkart.com/search?q=iPhone+12+Mini
100776,Apple,iPhone 15 Pro Max,8 GB,MOBKN1117LS,159900,8,147108,4,4420,2,Delhi,2024-04-23,https://www.flipkart.com/search?q=iPhone+15+Pro+Max
100777,Apple,iPhone 15 Pro Max,6 GB,MOBT76BDMZR,159900,19,129519,4.4,4367,4,Hyderabad,2023-01-27,https://www.flipkart.com/search?q=iPhone+15+Pro+Max
100778,Apple,iPhone 14 Plus,6 GB,MOBLWA9BBWT,74999,7,69749,4,2614,1,Kolkata,2024-11-27,https://www.flipkart.com/search?q=iPhone+14+Plus
100779,Apple,iPhone 15 Pro,4 GB,MOBJQZHRV5Y,134900,11,120061,4.8,1487,5,Pune,2023-12-03,https://www.flipkart.com/search?q=iPhone+15+Pro
100780,Apple,iPhone 15 Pro Max,8 GB,MOB744CJGQL,159900,10,143910,3.9,2360,3,Pune,2023-01-14,https://www.flipkart.com/search?q=iPhone+15+Pro+Max
100781,Apple,iPhone 14,6 GB,MOBLW0AJMCM,69999,6,65799,4.7,3846,2,Ahmedabad,2023-10-29,https://www.flipkart.com/search?q=iPhone+14
100782,Apple,iPhone 15 Plus,6 GB,MOBOOCP5Y72,89999,12,79199,3.9,4302,3,Delhi,2023-01-17,https://www.flipkart.com/search?q=iPhone+15+Plus
100783,Apple,iPhone 13,4 GB,MOBVV0IA1Z1,59999,14,51599,4.4,1487,1,Kolkata,2024-01-10,https://www.flipkart.com/search?q=iPhone+13
100784,Apple,iPhone 15 Plus,8 GB,MOB71LQP4HQ,89999,14,77399,4.2,4978,5,Delhi,2023-01-06,https://www.flipkart.com/search?q=iPhone+15+Plus
100785,Apple,iPhone 13 Mini,6 GB,MOBF756MZOC,54999,18,45099,4.5,3141,3,Jaipur,2024-12-18,https://www.flipkart.com/search?q=iPhone+13+Mini
100786,Apple,iPhone 12,4 GB,MOB0QSL0Z4O,49999,2,48999,3.9,297,3,Delhi,2024-01-28,https://www.flipkart.com/search?q=iPhone+12
100787,Apple,iPhone 15,8 GB,MOBWP44UWPA,79999,5,75999,4.1,1249,1,Hyderabad,2023-05-15,https://www.flipkart.com/search?q=iPhone+15
100788,Apple,iPhone 14 Plus,8 GB,MOB2KEEXPUN,74999,9,68249,4,2303,2,Lucknow,2023-08-21,https://www.flipkart.com/search?q=iPhone+14+Plus
100789,Apple,iPhone 15 Pro,6 GB,MOBEDBA1NDA,134900,6,126806,4.7,3062,3,Delhi,2024-03-25,https://www.flipkart.com/search?q=iPhone+15+Pro
100790,Apple,iPhone 14,6 GB,MOBVZ564PNJ,69999,9,63699,4.2,1703,5,Mumbai,2024-03-21,https://www.flipkart.com/search?q=iPhone+14
100791,Apple,iPhone 13,8 GB,MOB7ZGJH1GC,59999,9,54599,4.8,1373,3,Mumbai,2023-07-22,https://www.flipkart.com/search?q=iPhone+13
100792,Apple,iPhone 13 Pro Max,6 GB,MOBMALMXKVW,94999,8,87399,4.8,4031,2,Jaipur,2023-09-17,https://www.flipkart.com/search?q=iPhone+13+Pro+Max
100793,Apple,iPhone 11 Pro,6 GB,MOB0FX6YS7J,69999,20,55999,4.4,4854,1,Delhi,2023-09-14,https://www.flipkart.com/search?q=iPhone+11+Pro
100794,Apple,iPhone 13 Pro,4 GB,MOBKO62XSB1,89999,7,83699,4.6,2453,5,Lucknow,2023-08-23,https://www.flipkart.com/search?q=iPhone+13+Pro
100795,Apple,iPhone 11 Pro Max,8 GB,MOBGE6FJZQG,74999,5,71249,4.1,3803,1,Jaipur,2023-10-23,https://www.flipkart.com/search?q=iPhone+11+Pro+Max
100796,Apple,iPhone 11,8 GB,MOBH9CNF6N3,39999,5,37999,4.3,4188,3,Jaipur,2024-07-22,https://www.flipkart.com/search?q=iPhone+11
100797,Apple,iPhone 15 Plus,4 GB,MOBRBZKF9MH,89999,6,84599,3.9,748,3,Kolkata,2024-06-26,https://www.flipkart.com/search?q=iPhone+15+Plus
100798,Apple,iPhone 11 Pro,8 GB,MOB9JLHWGWE,69999,8,64399,4.3,3181,1,Mumbai,2023-12-11,https://www.flipkart.com/search?q=iPhone+11+Pro
100799,Apple,iPhone 15,8 GB,MOBV3VZP2EJ,79999,3,77599,4.1,381,5,Delhi,2024-08-05,https://www.flipkart.com/search?q=iPhone+15
